(100, 10,0)&&4.9e-05&&3878&&89

(100, 10,0)&&4.2e-05&&3878&&89

(100, 10,0)&&4.4e-05&&3878&&89

(100, 10,0)&&3.7e-05&&3878&&89

(100, 10,0)&&3.7e-05&&3878&&89

(100, 10,0)&&4.4e-05&&3878&&89

(100, 10,0)&&3.8e-05&&3878&&89

(100, 10,0)&&4.7e-05&&3878&&89

(100, 10,0)&&3.8e-05&&3878&&89

(100, 10,0)&&6e-05&&3878&&89

(100, 10,0)&&3.6e-05&&3878&&89

(100, 10,0)&&4.9e-05&&3878&&89

(100, 10,0)&&3.7e-05&&3878&&89

(100, 10,0)&&3.5e-05&&3878&&89

(100, 10,0)&&3.2e-05&&3878&&89

(100, 10,0)&&3.7e-05&&3878&&89

(100, 10,0)&&4.4e-05&&3878&&89

(100, 10,0)&&3.6e-05&&3878&&89

(100, 10,0)&&4.1e-05&&3878&&89

(100, 10,0)&&3.6e-05&&3878&&89

(100, 20,0)&&6e-05&&5004&&89

(100, 20,0)&&5.8e-05&&5004&&89

(100, 20,0)&&8.3e-05&&5004&&89

(100, 20,0)&&7.3e-05&&5004&&89

(100, 20,0)&&4.2e-05&&5004&&89

(100, 20,0)&&5.5e-05&&5004&&89

(100, 20,0)&&4e-05&&5004&&89

(100, 20,0)&&7.7e-05&&5004&&89

(100, 20,0)&&8.5e-05&&5004&&89

(100, 20,0)&&6.6e-05&&5004&&89

(100, 20,0)&&6e-05&&5004&&89

(100, 20,0)&&5e-05&&5004&&89

(100, 20,0)&&6.6e-05&&5004&&89

(100, 20,0)&&5.5e-05&&5004&&89

(100, 20,0)&&4.8e-05&&5004&&89

(100, 20,0)&&7.2e-05&&5004&&89

(100, 20,0)&&5.6e-05&&5004&&89

(100, 20,0)&&7.3e-05&&5004&&89

(100, 20,0)&&5.8e-05&&5004&&89

(100, 20,0)&&0.000114&&5004&&89

(100, 50,0)&&0.000104&&7705&&100

(100, 50,0)&&0.000131&&7705&&100

(100, 50,0)&&0.000124&&7705&&100

(100, 50,0)&&7.4e-05&&7705&&100

(100, 50,0)&&0.000122&&7705&&100

(100, 50,0)&&9.7e-05&&7705&&100

(100, 50,0)&&0.000111&&7705&&100

(100, 50,0)&&0.000118&&7705&&100

(100, 50,0)&&5.9e-05&&7705&&100

(100, 50,0)&&9.4e-05&&7705&&100

(100, 50,0)&&9.7e-05&&7705&&100

(100, 50,0)&&8e-05&&7705&&100

(100, 50,0)&&0.000108&&7705&&100

(100, 50,0)&&9.9e-05&&7705&&100

(100, 50,0)&&0.000103&&7705&&100

(100, 50,0)&&0.0001&&7705&&100

(100, 50,0)&&0.0001&&7705&&100

(100, 50,0)&&8.6e-05&&7705&&100

(100, 50,0)&&0.000106&&7705&&100

(100, 50,0)&&8.4e-05&&7705&&100

(1000, 100,0)&&0.000211&&7998&&1000

(1000, 100,0)&&0.00017&&7998&&1000

(1000, 100,0)&&0.000151&&7998&&1000

(1000, 100,0)&&0.000133&&7998&&1000

(1000, 100,0)&&0.000134&&7998&&1000

(1000, 100,0)&&0.000139&&7998&&1000

(1000, 100,0)&&0.000122&&7998&&1000

(1000, 100,0)&&0.000116&&7998&&1000

(1000, 100,0)&&0.000259&&7998&&1000

(1000, 100,0)&&0.000128&&7998&&1000

(1000, 100,0)&&0.000128&&7998&&1000

(1000, 100,0)&&0.000177&&7998&&1000

(1000, 100,0)&&0.000167&&7998&&1000

(1000, 100,0)&&0.000133&&7998&&1000

(1000, 100,0)&&0.000122&&7998&&1000

(1000, 100,0)&&0.000139&&7998&&1000

(1000, 100,0)&&0.00017&&7998&&1000

(1000, 100,0)&&0.000158&&7998&&1000

(1000, 100,0)&&0.000118&&7998&&1000

(1000, 100,0)&&0.000151&&7998&&1000

(1000, 200,0)&&0.000168&&0&&0

(1000, 200,0)&&0.000187&&0&&0

(1000, 200,0)&&0.000206&&0&&0

(1000, 200,0)&&0.000157&&0&&0

(1000, 200,0)&&0.000193&&0&&0

(1000, 200,0)&&0.000299&&0&&0

(1000, 200,0)&&0.00021&&0&&0

(1000, 200,0)&&0.000158&&0&&0

(1000, 200,0)&&0.000161&&0&&0

(1000, 200,0)&&0.000143&&0&&0

(1000, 200,0)&&0.000184&&0&&0

(1000, 200,0)&&0.000161&&0&&0

(1000, 200,0)&&0.000202&&12213&&996

(1000, 200,0)&&0.000192&&12213&&996

(1000, 200,0)&&0.000206&&12213&&996

(1000, 200,0)&&0.000227&&12213&&996

(1000, 200,0)&&0.000208&&12213&&996

(1000, 200,0)&&0.000209&&12213&&996

(1000, 200,0)&&0.0002&&12213&&996

(1000, 200,0)&&0.000276&&12213&&996

(10000, 2000,0)&&0.001203&&0&&0

(10000, 2000,0)&&0.00122&&0&&0

(10000, 2000,0)&&0.001305&&47828&&9991

(10000, 2000,0)&&0.000895&&0&&0

(10000, 2000,0)&&0.001894&&40641&&9988

(10000, 2000,0)&&0.00149&&41662&&9998

(10000, 2000,0)&&0.001237&&47857&&10000

(10000, 2000,0)&&0.001306&&46551&&9987

(10000, 2000,0)&&0.002863&&43528&&9995

(10000, 2000,0)&&0.003714&&40965&&9987

(10000, 2000,0)&&0.001667&&36777&&9997

(10000, 2000,0)&&0.001252&&48484&&9995

(10000, 2000,0)&&0.002124&&43271&&9998

(10000, 2000,0)&&0.002102&&41138&&9992

(10000, 2000,0)&&0.001602&&42825&&9988

(10000, 2000,0)&&0.004029&&46497&&10000

(10000, 2000,0)&&0.000779&&0&&0

(10000, 2000,0)&&0.00072&&0&&0

(10000, 2000,0)&&0.001253&&44414&&10000

(10000, 2000,0)&&0.001764&&40915&&9995

