(100, 10,0.5)&&4.2e-05&&1448&&91

(100, 10,0.5)&&5.3e-05&&1448&&91

(100, 10,0.5)&&5.4e-05&&1448&&91

(100, 10,0.5)&&4.9e-05&&1448&&91

(100, 10,0.5)&&4.8e-05&&1448&&91

(100, 10,0.5)&&4.4e-05&&1448&&91

(100, 10,0.5)&&4e-05&&1448&&91

(100, 10,0.5)&&5.6e-05&&1448&&91

(100, 10,0.5)&&4.6e-05&&1448&&91

(100, 10,0.5)&&5e-05&&1448&&91

(100, 10,0.5)&&5.7e-05&&1448&&91

(100, 10,0.5)&&8e-05&&1448&&91

(100, 10,0.5)&&4.2e-05&&1448&&91

(100, 10,0.5)&&5.3e-05&&1448&&91

(100, 10,0.5)&&7.1e-05&&1448&&91

(100, 10,0.5)&&5e-05&&1448&&91

(100, 10,0.5)&&4.5e-05&&1448&&91

(100, 10,0.5)&&4.7e-05&&1448&&91

(100, 10,0.5)&&4.4e-05&&1448&&91

(100, 10,0.5)&&4.4e-05&&1448&&91

(100, 20,0.5)&&9.4e-05&&0&&0

(100, 20,0.5)&&6.5e-05&&0&&0

(100, 20,0.5)&&4.4e-05&&0&&0

(100, 20,0.5)&&6.3e-05&&0&&0

(100, 20,0.5)&&5.8e-05&&0&&0

(100, 20,0.5)&&5.2e-05&&0&&0

(100, 20,0.5)&&8e-05&&0&&0

(100, 20,0.5)&&6e-05&&0&&0

(100, 20,0.5)&&6.9e-05&&0&&0

(100, 20,0.5)&&7.5e-05&&0&&0

(100, 20,0.5)&&7.2e-05&&0&&0

(100, 20,0.5)&&8.4e-05&&0&&0

(100, 20,0.5)&&8.1e-05&&0&&0

(100, 20,0.5)&&4.9e-05&&0&&0

(100, 20,0.5)&&5.5e-05&&0&&0

(100, 20,0.5)&&5.4e-05&&0&&0

(100, 20,0.5)&&5e-05&&0&&0

(100, 20,0.5)&&9.4e-05&&0&&0

(100, 20,0.5)&&7.7e-05&&0&&0

(100, 20,0.5)&&5.9e-05&&0&&0

(100, 50,0.5)&&0.000124&&2883&&100

(100, 50,0.5)&&0.000109&&2883&&100

(100, 50,0.5)&&0.000144&&2883&&100

(100, 50,0.5)&&0.00014&&2883&&100

(100, 50,0.5)&&0.000127&&2883&&100

(100, 50,0.5)&&0.000135&&2883&&100

(100, 50,0.5)&&0.00011&&2883&&100

(100, 50,0.5)&&0.000118&&2883&&100

(100, 50,0.5)&&0.000112&&2883&&100

(100, 50,0.5)&&0.000125&&2883&&100

(100, 50,0.5)&&0.000109&&2883&&100

(100, 50,0.5)&&0.000119&&2883&&100

(100, 50,0.5)&&9.6e-05&&2883&&100

(100, 50,0.5)&&9.3e-05&&2883&&100

(100, 50,0.5)&&9e-05&&2883&&100

(100, 50,0.5)&&0.000111&&2883&&100

(100, 50,0.5)&&0.000115&&2883&&100

(100, 50,0.5)&&0.00011&&2883&&100

(100, 50,0.5)&&9.2e-05&&2883&&100

(100, 50,0.5)&&0.000112&&2883&&100

(1000, 100,0.5)&&0.00024&&0&&0

(1000, 100,0.5)&&0.000111&&0&&0

(1000, 100,0.5)&&0.000116&&0&&0

(1000, 100,0.5)&&0.000112&&0&&0

(1000, 100,0.5)&&0.000111&&0&&0

(1000, 100,0.5)&&0.000122&&0&&0

(1000, 100,0.5)&&0.000126&&0&&0

(1000, 100,0.5)&&8.6e-05&&0&&0

(1000, 100,0.5)&&9.5e-05&&0&&0

(1000, 100,0.5)&&0.000115&&0&&0

(1000, 100,0.5)&&8.5e-05&&0&&0

(1000, 100,0.5)&&0.000125&&0&&0

(1000, 100,0.5)&&0.000107&&0&&0

(1000, 100,0.5)&&9.2e-05&&0&&0

(1000, 100,0.5)&&0.0001&&0&&0

(1000, 100,0.5)&&0.000136&&0&&0

(1000, 100,0.5)&&9.6e-05&&0&&0

(1000, 100,0.5)&&0.000142&&0&&0

(1000, 100,0.5)&&0.000122&&0&&0

(1000, 100,0.5)&&0.000266&&0&&0

(1000, 200,0.5)&&0.00032&&7039&&993

(1000, 200,0.5)&&0.000347&&7039&&993

(1000, 200,0.5)&&0.000305&&7039&&993

(1000, 200,0.5)&&0.00029&&7039&&993

(1000, 200,0.5)&&0.000349&&7039&&993

(1000, 200,0.5)&&0.000327&&7039&&993

(1000, 200,0.5)&&0.000332&&7039&&993

(1000, 200,0.5)&&0.000381&&7039&&993

(1000, 200,0.5)&&0.000281&&7039&&993

(1000, 200,0.5)&&0.000311&&7039&&993

(1000, 200,0.5)&&0.000276&&7039&&993

(1000, 200,0.5)&&0.000304&&7039&&993

(1000, 200,0.5)&&0.000491&&7039&&993

(1000, 200,0.5)&&0.000412&&7039&&993

(1000, 200,0.5)&&0.000355&&7039&&993

(1000, 200,0.5)&&0.000361&&7039&&993

(1000, 200,0.5)&&0.000327&&7039&&993

(1000, 200,0.5)&&0.000343&&7039&&993

(1000, 200,0.5)&&0.000337&&7039&&993

(1000, 200,0.5)&&0.000388&&7039&&993

(10000, 2000,0.5)&&0.001311&&0&&0

(10000, 2000,0.5)&&0.000809&&0&&0

(10000, 2000,0.5)&&0.002688&&24402&&9993

(10000, 2000,0.5)&&0.001158&&0&&0

(10000, 2000,0.5)&&0.001873&&26311&&9999

(10000, 2000,0.5)&&0.001155&&24961&&10000

(10000, 2000,0.5)&&0.001671&&25623&&9990

(10000, 2000,0.5)&&0.005801&&25792&&10000

(10000, 2000,0.5)&&0.003305&&26271&&9995

(10000, 2000,0.5)&&0.000907&&0&&0

(10000, 2000,0.5)&&0.002683&&26553&&9982

(10000, 2000,0.5)&&0.001125&&25901&&9995

(10000, 2000,0.5)&&0.000734&&0&&0

(10000, 2000,0.5)&&0.001098&&24365&&9998

(10000, 2000,0.5)&&0.000797&&0&&0

(10000, 2000,0.5)&&0.003959&&23648&&9995

(10000, 2000,0.5)&&0.001577&&25449&&10000

(10000, 2000,0.5)&&0.005355&&24793&&9992

(10000, 2000,0.5)&&0.001584&&25597&&9993

(10000, 2000,0.5)&&0.002593&&27128&&9997

