(100, 10,0)&&6.3e-05&&3878&&46
(100, 10,0)&&7.4e-05&&3878&&46
(100, 10,0)&&6.7e-05&&3878&&46
(100, 10,0)&&6.9e-05&&3878&&46
(100, 10,0)&&6.3e-05&&3878&&46
(100, 10,0)&&7.4e-05&&3878&&46
(100, 10,0)&&6.6e-05&&3878&&46
(100, 10,0)&&7.6e-05&&3878&&46
(100, 10,0)&&6.6e-05&&3878&&46
(100, 10,0)&&7.4e-05&&3878&&46
(100, 10,0)&&8.9e-05&&3878&&46
(100, 10,0)&&7e-05&&3878&&46
(100, 10,0)&&7.9e-05&&3878&&46
(100, 10,0)&&6.5e-05&&3878&&46
(100, 10,0)&&6.2e-05&&3878&&46
(100, 10,0)&&5.7e-05&&3878&&46
(100, 10,0)&&7.6e-05&&3878&&46
(100, 10,0)&&7.2e-05&&3878&&46
(100, 10,0)&&6.1e-05&&3878&&46
(100, 10,0)&&6.4e-05&&3878&&46
(100, 20,0)&&0.000153&&5062&&18
(100, 20,0)&&0.000176&&5062&&18
(100, 20,0)&&0.00014&&5062&&18
(100, 20,0)&&0.000194&&5062&&18
(100, 20,0)&&0.000144&&5062&&18
(100, 20,0)&&0.000139&&5062&&18
(100, 20,0)&&0.000191&&5062&&18
(100, 20,0)&&0.000151&&5062&&18
(100, 20,0)&&0.000154&&5062&&18
(100, 20,0)&&0.000166&&5062&&18
(100, 20,0)&&0.000153&&5062&&18
(100, 20,0)&&0.000164&&5062&&18
(100, 20,0)&&0.000178&&5062&&18
(100, 20,0)&&0.000174&&5062&&18
(100, 20,0)&&0.000159&&5062&&18
(100, 20,0)&&0.000179&&5062&&18
(100, 20,0)&&0.000161&&5062&&18
(100, 20,0)&&0.000183&&5062&&18
(100, 20,0)&&0.000175&&5062&&18
(100, 20,0)&&0.000163&&5062&&18
(100, 50,0)&&0.000479&&7737&&16
(100, 50,0)&&0.000669&&7737&&16
(100, 50,0)&&0.00052&&7737&&16
(100, 50,0)&&0.000493&&7737&&16
(100, 50,0)&&0.000503&&7737&&16
(100, 50,0)&&0.000475&&7737&&16
(100, 50,0)&&0.000468&&7737&&16
(100, 50,0)&&0.000472&&7737&&16
(100, 50,0)&&0.000456&&7737&&16
(100, 50,0)&&0.000483&&7737&&16
(100, 50,0)&&0.000475&&7737&&16
(100, 50,0)&&0.000674&&7737&&16
(100, 50,0)&&0.000478&&7737&&16
(100, 50,0)&&0.000474&&7737&&16
(100, 50,0)&&0.000485&&7737&&16
(100, 50,0)&&0.000487&&7737&&16
(100, 50,0)&&0.000504&&7737&&16
(100, 50,0)&&0.000473&&7737&&16
(100, 50,0)&&0.000501&&7737&&16
(100, 50,0)&&0.000596&&7737&&16
(1000, 100,0)&&0.012762&&7998&&129
(1000, 100,0)&&0.011755&&7998&&129
(1000, 100,0)&&0.012896&&7998&&129
(1000, 100,0)&&0.010925&&7998&&129
(1000, 100,0)&&0.011934&&7998&&129
(1000, 100,0)&&0.012557&&7998&&129
(1000, 100,0)&&0.012695&&7998&&129
(1000, 100,0)&&0.011296&&7998&&129
(1000, 100,0)&&0.011142&&7998&&129
(1000, 100,0)&&0.010874&&7998&&129
(1000, 100,0)&&0.01135&&7998&&129
(1000, 100,0)&&0.010546&&7998&&129
(1000, 100,0)&&0.01172&&7998&&129
(1000, 100,0)&&0.011553&&7998&&129
(1000, 100,0)&&0.012603&&7998&&129
(1000, 100,0)&&0.011815&&7998&&129
(1000, 100,0)&&0.010797&&7998&&129
(1000, 100,0)&&0.010538&&7998&&129
(1000, 100,0)&&0.01136&&7998&&129
(1000, 100,0)&&0.013066&&7998&&129
(1000, 200,0)&&0.038892&&11760&&116
(1000, 200,0)&&0.032983&&11760&&116
(1000, 200,0)&&0.036541&&11760&&116
(1000, 200,0)&&0.035392&&11760&&116
(1000, 200,0)&&0.039986&&11760&&116
(1000, 200,0)&&0.035994&&11760&&116
(1000, 200,0)&&0.034876&&11760&&116
(1000, 200,0)&&0.037963&&11760&&116
(1000, 200,0)&&0.036509&&11760&&116
(1000, 200,0)&&0.033949&&11760&&116
(1000, 200,0)&&0.036666&&11760&&116
(1000, 200,0)&&0.034108&&11760&&116
(1000, 200,0)&&0.032304&&12242&&135
(1000, 200,0)&&0.035564&&12242&&135
(1000, 200,0)&&0.032855&&12242&&135
(1000, 200,0)&&0.033983&&12242&&135
(1000, 200,0)&&0.033672&&12242&&135
(1000, 200,0)&&0.034779&&12242&&135
(1000, 200,0)&&0.033854&&12242&&135
(1000, 200,0)&&0.033275&&12242&&135
(10000, 2000,0)&&12.0002&&45584&&381
(10000, 2000,0)&&12.8265&&50321&&365
(10000, 2000,0)&&12.0143&&47828&&262
(10000, 2000,0)&&12.181&&47686&&395
(10000, 2000,0)&&9.46997&&40641&&320
(10000, 2000,0)&&10.5603&&41641&&451
(10000, 2000,0)&&12.6796&&47843&&319
(10000, 2000,0)&&12.8525&&46570&&500
(10000, 2000,0)&&11.768&&43528&&409
(10000, 2000,0)&&11.5124&&40944&&354
(10000, 2000,0)&&10.0808&&36771&&490
(10000, 2000,0)&&12.2717&&48484&&340
(10000, 2000,0)&&11.7397&&43271&&143
(10000, 2000,0)&&10.3638&&41128&&481
(10000, 2000,0)&&12.3752&&42845&&419
(10000, 2000,0)&&11.9161&&46512&&304
(10000, 2000,0)&&11.3712&&45567&&88
(10000, 2000,0)&&10.9119&&44281&&355
(10000, 2000,0)&&10.5815&&44414&&384
(10000, 2000,0)&&11.3491&&40915&&151
